col_0,col_1,Country Name,col_3,HDI Score,Life expectancy,Expected yrs of schooling,Mean yrs of schooling,GNI per capita,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_80,col_81
0.782,-0.822,Kenya,0.047,0.555,62.2,11.1,6.3,2881.0,0.196,-1.523,1.106,-1.312,-1.142,-0.241,0.697,-0.076,1.739,0.86,0.679,-0.91,-1.269,1.941,1.696,0.364,-0.525,-0.415,-1.842,0.696,-1.545,0.241,-0.058,0.504,-0.527,0.221,0.295,0.171,1.083,1.268,-0.288,0.822,-1.066,-0.116,-0.76,0.264,0.022,-0.941,-0.63,0.388,-0.882,-0.377,1.683,0.911,1.924,0.991,-0.246,-0.778,-0.439,0.314,1.106,-0.51,1.299,-0.327,-0.553,0.61,1.491,-0.109,0.327,-0.552,1.349,0.429,1.432,-1.311,0.915,0.105,-0.891,0.456,-1.291,0.47,-0.106,0.183,-0.401
-1.237,0.244,Pakistan,-0.86,0.551,66.4,8.1,5.1,5031.0,-0.978,-0.559,1.187,-1.065,-0.194,0.673,-0.334,0.67,0.979,-0.387,-0.302,-0.937,1.703,-0.878,1.897,0.007,0.494,0.701,0.892,1.173,-0.539,0.085,-0.735,0.291,-0.524,-1.271,-0.238,1.153,-1.076,-0.024,0.245,0.872,-0.052,1.898,0.664,1.314,0.317,1.121,-0.734,-0.97,-1.443,3.158,0.393,1.613,-0.953,-0.121,0.447,-0.443,-1.139,-0.094,-0.246,1.103,0.282,-0.298,-0.574,1.917,-0.301,1.033,-0.101,2.302,1.538,-0.122,-0.723,-1.742,0.038,-1.505,0.056,-0.402,-1.171,0.441,-0.268,-0.212,0.858
-1.32,0.245,Swaziland,-0.385,0.54,48.9,11.4,6.8,7522.0,0.408,0.377,0.639,-0.305,-0.717,1.9,1.173,-1.072,0.085,-0.045,-0.329,-0.668,0.202,-0.378,0.157,-2.086,1.296,2.815,-0.59,-0.273,0.386,0.798,-0.186,-0.507,-0.764,-0.379,-0.411,-1.217,-0.674,-1.422,-0.27,0.324,1.912,-0.114,1.06,-0.015,0.81,0.806,-1.446,-1.353,0.48,0.907,-1.088,0.729,1.078,0.727,0.587,-0.27,-2.458,0.009,-1.338,0.178,0.689,0.453,-0.048,0.829,0.267,-1.31,-0.098,-0.763,-1.61,-0.336,0.194,1.075,0.13,-1.008,1.817,0.745,0.595,-0.178,1.663,0.25,0.876
0.522,-0.507,Syrian Arab Republic,1.006,0.537,69.7,9.0,5.1,2441.0,-1.703,1.566,-1.143,-0.61,-1.867,-0.133,0.37,-1.554,-0.808,0.025,0.732,0.292,1.632,0.231,1.024,0.16,-1.107,-0.104,0.699,-0.341,0.838,0.924,-1.599,-0.514,0.876,0.899,1.819,0.468,0.958,0.843,-1.543,0.824,1.164,1.085,-0.555,-0.868,-0.725,0.976,-0.465,0.149,1.383,0.413,-0.124,-0.083,-0.086,-0.404,0.007,1.613,-0.981,-0.587,0.612,-0.53,0.61,1.474,-1.367,-0.742,1.679,-2.283,0.81,1.005,0.328,0.22,0.642,-0.341,-1.504,2.054,1.348,1.483,-1.406,-1.955,0.54,0.68,-0.866
0.297,-0.471,Angola,-0.577,0.534,52.7,11.4,5.0,6291.0,1.029,-0.066,1.633,-0.187,-0.083,-0.975,-0.107,0.818,-0.83,-1.92,0.335,-0.187,-0.733,0.646,0.175,2.213,-0.366,0.393,0.025,0.5,-0.679,-1.051,2.277,-1.199,-0.709,0.038,1.177,-1.17,-2.713,0.755,1.594,-0.164,1.349,0.039,1.038,-0.214,0.054,0.009,1.085,-0.171,1.266,-0.233,-1.119,1.377,-0.13,0.829,0.542,0.947,-0.114,-0.751,0.569,0.805,1.419,0.409,0.316,-0.382,-2.124,-0.213,1.671,-0.393,-0.777,-1.434,-0.546,-0.254,-0.556,0.459,0.909,-2.606,-0.298,-0.918,1.451,-1.158,0.998
0.25,0.232,Tanzania (United Republic of),0.836,0.531,65.5,8.9,5.8,2467.0,0.473,-0.555,-1.146,0.057,-0.122,1.107,0.448,0.376,0.523,-0.014,0.316,-2.238,1.818,-0.216,-1.337,-0.36,-0.151,-0.738,-1.543,-1.357,-2.914,0.869,-1.235,1.785,0.645,0.66,0.137,-1.114,-0.149,-1.942,0.104,1.202,0.024,-0.484,0.764,-1.533,0.126,-1.416,-0.025,0.087,0.71,-0.451,0.643,-2.192,-1.537,-2.391,-0.809,0.935,1.599,-0.999,0.072,-0.832,-1.95,-0.698,1.366,0.588,-0.69,0.469,0.251,-1.087,-0.248,1.929,0.482,-0.159,0.517,-0.747,0.796,0.111,0.618,1.42,0.255,-0.064,-0.403
0.346,-1.448,Nigeria,-1.13,0.528,53.1,10.0,6.0,5443.0,0.256,1.881,0.303,0.53,1.513,-0.12,-1.571,-0.902,0.418,-0.69,0.469,-2.121,0.775,-0.873,-0.412,-0.728,-1.396,0.181,0.164,0.223,0.523,-1.186,-1.032,0.013,-0.382,1.767,-2.304,-0.631,-1.431,-0.004,1.431,0.009,0.321,-0.247,1.728,-1.129,-0.956,0.978,0.628,-0.016,0.639,-0.131,-1.351,-1.422,-0.285,-1.02,1.558,0.37,0.673,-1.392,-0.242,0.095,0.667,-1.619,0.281,0.438,1.466,0.152,0.655,0.103,0.309,-0.103,0.163,1.013,0.444,0.418,0.699,-1.736,0.417,0.187,-0.848,-3.33,1.212
-0.68,-1.407,Cameroon,0.53,0.517,56.0,10.4,6.1,2894.0,0.983,-1.448,-0.754,-0.07,0.631,-2.173,-1.127,-0.87,1.402,-0.493,-1.536,-0.607,0.553,0.881,0.132,0.373,0.591,0.46,2.196,0.552,-1.22,0.588,-0.44,-0.225,-1.976,1.039,-0.361,-0.942,-0.477,-1.59,-0.26,0.058,1.002,-0.168,-0.469,0.972,2.318,-0.27,1.665,2.584,1.698,0.293,-0.3,0.682,-0.997,0.979,0.993,-1.117,0.305,-0.88,0.962,-0.18,0.984,-1.115,0.809,-0.577,1.093,1.232,0.329,0.649,-0.213,-0.146,-1.468,-0.18,1.221,0.567,1.159,2.442,-0.386,-0.323,-0.583,0.247,-1.033
0.232,-0.718,Zimbabwe,1.442,0.515,59.2,10.3,7.7,1588.0,1.665,-2.199,-0.064,0.487,-1.024,0.847,-1.194,1.125,0.65,1.444,0.757,0.458,0.234,0.721,-0.455,0.312,-0.724,0.195,0.493,0.68,-2.017,0.62,1.288,-0.929,-0.57,0.093,2.703,-0.548,-0.299,-0.665,-0.88,-0.266,1.56,0.604,-1.286,0.873,-1.407,-1.39,0.264,-1.33,0.332,-1.88,-1.004,0.014,-0.464,-0.25,-1.345,-0.041,-0.4,-0.174,-0.986,0.779,-1.339,0.073,1.095,-1.51,0.522,0.437,1.018,0.921,0.23,-0.965,0.459,2.344,-0.121,0.994,-0.457,-0.468,0.191,1.118,0.103,-0.301,-0.123
0.293,-0.213,Papua New Guinea,-2.472,0.516,62.8,9.9,4.3,2712.0,1.014,0.44,0.329,0.064,1.854,-0.535,0.143,-1.189,-1.503,-1.257,0.612,-2.748,-0.249,-0.916,-0.219,1.193,-0.195,-1.02,-0.058,-1.937,-2.832,-1.911,0.015,2.936,-1.179,-0.511,-0.231,-0.214,-0.358,-0.903,0.269,0.684,-1.952,1.375,-0.505,0.363,-1.298,1.352,-0.559,-1.99,0.646,-1.569,0.127,0.606,-1.098,0.208,-1.075,0.97,-0.583,0.103,-0.774,-1.577,-0.886,-0.655,1.236,3.288,-0.449,-0.564,-0.463,1.562,0.673,0.024,-1.1,0.134,-1.387,-0.127,-1.355,0.746,0.107,-1.13,-0.627,-0.983,-0.49
-0.714,0.311,Solomon Islands,-0.797,0.514,68.1,9.6,5.3,1561.0,-1.841,-0.502,0.321,-1.975,1.221,-0.091,1.733,1.643,1.052,0.813,-1.017,-0.5,1.201,1.355,-0.091,-1.258,-0.452,0.206,1.075,-0.761,0.814,0.093,-1.236,-1.073,0.034,-2.554,1.103,0.837,-0.552,0.809,-0.216,-0.421,-1.315,0.36,0.209,-1.721,1.314,2.099,0.467,0.332,-0.321,-0.637,-0.366,0.064,-0.449,-1.347,-1.047,-1.258,1.406,-0.271,-1.008,-0.85,-0.851,0.195,1.87,-0.141,-0.882,-2.325,1.075,2.945,0.295,1.387,0.939,1.062,1.057,0.976,0.069,-0.035,-0.224,-0.225,-1.107,0.316,1.056
1.866,1.475,Mauritania,0.577,0.514,63.2,8.5,4.3,3527.0,-1.28,-1.021,0.422,-0.939,0.582,0.332,2.231,-0.901,-0.998,-0.279,-0.244,-0.526,0.14,1.17,-0.081,0.731,-0.789,1.462,0.211,-0.878,0.129,-0.468,1.254,-0.429,-1.19,-0.168,1.442,-0.321,-1.097,0.117,-1.178,0.976,1.309,1.187,0.058,-0.358,0.713,-0.041,-0.544,-0.376,-1.362,0.207,0.177,0.571,-0.406,1.848,0.678,0.637,0.201,-2.356,0.085,-1.638,-0.729,-0.553,-0.499,-0.326,-0.591,-0.237,1.11,0.251,-0.647,1.036,-0.671,0.805,1.436,-2.038,-0.818,-0.803,-0.211,0.138,1.201,1.173,-0.523
0.474,0.858,Madagascar,-0.203,0.511,65.5,10.3,6.1,1320.0,-0.625,0.708,1.614,-0.144,-0.226,0.19,0.638,0.638,-0.384,-0.28,-0.039,1.388,-1.967,0.134,0.052,0.59,-0.007,0.449,0.21,0.1,-0.226,-0.759,0.731,0.416,0.926,-0.326,0.219,-1.586,2.292,-1.286,1.47,-1.132,-0.277,-0.965,-0.393,-1.225,-1.026,2.159,-0.504,0.316,-0.684,-0.239,0.022,-0.814,0.097,1.191,-1.285,2.323,-2.103,1.575,-1.088,-0.26,-0.482,-1.058,-0.718,0.113,1.548,1.028,1.083,-0.663,-0.629,0.854,-0.161,-0.036,0.898,-1.056,-1.055,-0.922,2.235,-0.441,-0.545,-0.476,-0.042
-1.191,-0.16,Rwanda,0.371,0.498,64.7,10.8,3.8,1617.0,0.026,0.244,0.454,-1.21,-0.959,0.709,0.501,-0.329,0.25,0.79,-0.134,-0.385,-1.117,0.08,-1.061,-0.142,-0.216,0.962,-1.092,0.481,1.389,1.351,0.538,0.6,-0.091,0.39,-0.842,1.14,1.867,0.88,-0.622,-1.099,-0.672,-0.415,-1.909,1.177,0.607,0.091,-1.52,0.584,-0.009,1.478,-0.987,0.57,-1.615,-0.201,-0.331,1.062,-0.674,1.086,-0.684,1.211,0.243,-1.177,0.783,-0.243,-0.628,-0.392,-0.66,0.453,-1.44,0.546,1.372,-0.587,-0.164,0.164,-0.72,1.586,0.809,0.101,0.138,-0.945,0.507
0.657,-0.019,Lesotho,-0.604,0.497,50.1,10.7,6.1,3319.0,0.518,-0.564,-0.244,0.6,-0.372,-0.435,-1.801,0.603,1.996,0.34,0.334,0.383,-0.186,0.554,-0.717,0.339,-0.372,-0.237,0.234,1.497,0.637,-0.654,0.716,0.958,-0.178,-0.154,-2.435,-0.837,-1.162,-1.434,-1.84,0.687,-1.254,-0.724,0.47,-0.584,1.468,-0.38,0.926,1.284,0.061,-1.482,0.627,0.994,-1.446,-0.405,0.455,1.414,-0.858,0.446,-0.706,-0.505,0.866,1.562,0.708,0.123,0.101,0.028,-0.168,-0.266,-0.854,-0.359,0.496,0.332,1.044,0.33,2.485,0.956,2.481,-0.188,0.296,0.165,0.545
-0.975,-1.003,Comoros,0.087,0.497,63.6,11.1,4.8,1335.0,-0.726,-1.28,0.964,1.531,1.089,0.513,-0.543,-0.544,3.11,0.571,1.431,0.141,0.31,-0.862,-1.285,1.029,-0.728,0.75,1.035,-0.495,1.616,-0.806,2.394,1.808,0.656,-0.32,0.684,-0.059,1.582,0.33,1.328,-0.089,-0.555,0.314,1.972,-1.086,-0.03,-0.63,-0.386,-1.507,1.926,-0.751,-0.049,1.221,0.362,1.03,-0.066,0.218,-0.546,1.907,-0.261,-0.511,1.081,0.889,0.776,1.287,-0.754,0.421,0.239,0.926,1.962,-1.45,-1.079,0.51,3.429,-0.912,0.136,1.944,-0.497,-1.399,-0.588,-1.336,0.887
0.787,-0.019,Senegal,-0.156,0.495,66.9,9.5,2.8,2250.0,0.187,0.872,1.189,1.219,1.885,-0.26,-0.788,-0.163,0.607,0.968,1.082,-2.131,-0.057,0.03,0.978,0.872,0.32,0.279,-0.836,-0.498,-1.393,0.076,2.185,0.506,0.964,-1.779,-0.815,0.447,-0.399,-0.814,-0.504,-0.454,-1.402,-0.359,0.464,0.03,2.599,1.637,0.182,-0.557,0.081,1.52,-0.989,2.014,-0.797,1.982,0.259,0.968,0.563,-0.977,-1.487,0.872,-0.838,1.731,1.889,-0.125,0.843,-1.015,-1.371,-1.297,-0.792,-0.201,-1.015,-0.573,0.115,0.259,0.362,0.055,-0.085,0.181,1.451,-0.66,0.211
1.159,-0.289,Uganda,1.168,0.493,59.2,10.0,5.7,1670.0,-0.755,0.65,-1.228,-0.213,1.543,0.739,-0.621,0.041,-0.183,-0.331,-1.312,0.768,1.219,-2.152,-2.106,-1.143,1.654,-0.951,1.424,1.15,-0.035,0.686,-0.687,-1.056,-0.02,-0.94,0.176,0.2,0.129,-0.366,-0.608,0.89,2.091,0.73,0.609,-0.64,-1.724,-0.78,-1.036,0.429,1.179,0.131,2.241,0.244,1.075,0.954,-1.066,-0.718,-0.107,1.888,0.087,1.069,-0.845,0.54,0.011,-1.163,-0.539,0.623,1.595,2.368,-1.193,-0.236,-0.599,0.166,-1.312,-0.624,-1.222,0.288,-1.332,-1.328,-1.117,1.222,-0.418
-0.821,0.323,Haiti,0.254,0.493,63.1,9.1,5.2,1657.0,-0.612,-0.099,0.597,1.491,-0.489,0.615,-0.168,-1.002,0.535,-0.612,0.622,0.215,-1.951,0.876,1.154,0.82,0.14,0.319,-0.092,0.297,-1.617,-0.142,1.624,-0.257,-0.771,0.477,-1.25,1.094,-0.063,0.504,-1.765,-0.607,-0.022,-0.931,0.572,1.484,0.694,0.735,0.436,0.77,-0.435,0.885,0.476,0.274,0.225,2.172,0.595,0.796,-0.077,-0.965,1.247,-0.089,1.316,-0.43,0.426,-0.162,-0.098,1.637,-0.012,0.856,0.32,1.049,0.395,1.236,-0.586,-0.277,-1.844,-0.267,-0.81,0.166,0.262,0.062,-0.35
0.963,-0.827,Sudan,0.338,0.49,63.7,7.2,3.5,3846.0,-1.407,1.847,0.701,0.149,-1.12,-0.935,-0.472,0.741,0.888,-1.085,1.329,0.508,0.144,-1.561,1.386,-0.065,0.996,-0.992,-0.888,1.268,-0.229,1.166,0.383,0.308,-1.774,1.716,-0.265,0.479,-0.66,0.521,1.741,-0.2,-0.058,0.043,0.397,-0.735,1.167,-0.559,-0.762,2.193,-0.312,2.051,-0.153,-1.523,0.607,-0.922,-0.613,0.654,1.313,0.239,0.135,0.685,0.647,1.323,-0.98,-0.464,-1.683,-0.173,0.284,-1.684,-0.11,0.309,0.358,2.07,0.625,1.025,-0.819,-0.287,1.902,1.374,0.246,-1.879,0.026
0.413,0.519,Togo,-0.412,0.488,60.2,12.0,4.7,1262.0,-0.923,-1.07,-0.298,-0.337,0.141,1.086,-1.979,-0.513,-0.321,-0.825,0.387,3.926,-1.818,1.503,-0.302,0.073,-1.39,-0.633,0.998,0.289,-0.249,0.531,0.499,2.068,-0.686,-0.098,0.034,-0.861,0.984,1.337,-1.289,1.399,0.588,0.687,0.932,-1.399,0.891,-0.46,-0.142,0.956,-1.329,-0.694,1.415,-0.531,1.411,-0.819,-0.325,0.29,-0.696,-1.274,1.541,-1.077,0.083,-0.033,2.135,1.424,-1.613,-1.129,-0.577,-0.709,-0.196,1.612,-0.843,0.854,-1.605,0.909,1.438,-1.042,-0.522,-0.281,-0.054,-1.797,0.25
0.822,1.533,Benin,-0.488,0.485,59.8,10.7,3.5,1979.0,-1.352,-1.526,1.376,-0.613,-1.768,-0.536,0.748,-0.229,1.795,2.949,1.091,-2.084,0.76,-0.33,-2.603,0.073,0.158,0.189,-0.287,-1.157,0.627,-2.178,-1.692,-1.398,-0.617,0.328,0.269,2.179,0.126,-0.082,0.058,1.539,0.962,-2.065,0.395,-2.153,-0.204,1.03,0.878,-0.057,-0.742,-0.099,1.842,-0.193,-0.31,-1.189,0.238,1.316,1.864,0.015,1.334,1.378,0.473,0.221,-0.337,1.171,0.008,-0.067,-1.327,0.816,1.409,1.197,-1.167,1.863,0.169,-0.997,0.334,0.084,1.919,-1.171,-1.297,0.162,-0.147
1.897,-0.109,Yemen,-0.433,0.483,64.1,9.0,3.0,2300.0,-0.976,-0.692,-0.15,-0.302,0.323,0.808,-1.073,-0.994,0.23,1.245,2.012,1.725,-0.094,-0.212,-0.361,-0.15,-1.097,0.297,0.76,-1.333,0.046,-0.529,-0.17,1.203,0.107,0.952,-1.115,0.194,-0.477,0.306,0.913,1.572,0.946,2.122,-0.313,-0.031,-0.29,-0.38,0.791,-0.89,0.527,-0.272,-0.145,1.05,-0.574,0.442,0.103,-0.539,-0.671,0.386,0.778,2.149,-0.03,-0.043,-0.308,0.108,-1.325,-2.224,-0.604,1.176,0.549,-0.456,0.282,-0.629,0.38,-1.057,0.599,-0.789,-1.243,-0.127,0.871,0.862,0.019
-0.245,0.402,Afghanistan,0.394,0.481,60.7,10.1,3.6,1871.0,1.054,-0.046,0.126,-0.388,-0.148,0.367,0.239,-2.562,0.498,-1.351,1.024,-0.287,0.42,-0.628,-0.064,1.192,-1.477,-1.189,-0.292,-1.552,0.623,-0.562,-0.813,0.18,-0.345,-0.811,1.197,-0.147,-1.305,-0.438,0.422,-0.282,1.074,-0.283,-0.796,-0.562,0.444,-0.405,-0.022,-0.564,0.008,-1.955,0.347,-0.611,0.872,0.176,0.024,-0.187,0.089,-0.155,0.075,0.521,0.525,-2.947,-0.347,-1.279,2.105,0.337,0.219,-1.272,-0.53,-1.795,-0.182,0.702,1.535,-0.411,0.739,0.442,-1.053,-0.832,0.744,-1.618,-1.517
-0.754,0.69,Malawi,-0.421,0.476,63.9,10.8,4.4,1073.0,-0.949,0.243,-0.173,0.17,-0.466,1.838,2.074,-0.191,0.666,-1.322,0.249,0.287,-0.864,-0.288,-1.011,-0.084,-0.739,1.054,-0.06,0.662,0.703,0.479,0.828,0.838,0.688,0.367,-0.597,0.964,-0.894,0.182,-0.06,1.231,-0.631,-2.025,-0.249,-1.429,0.816,1.133,-1.768,-0.593,0.943,-0.31,-0.988,0.796,0.51,-0.152,-0.751,0.095,-0.281,0.714,0.023,-2.084,-0.336,1.605,-0.645,-1.226,-2.062,0.452,0.673,0.713,-0.424,1.386,2.157,1.339,1.31,-0.027,-0.591,0.17,-0.341,0.595,-0.676,0.45,0.667
-0.89,-0.401,Côte d'Ivoire,0.29,0.473,51.9,8.9,5.0,3163.0,2.632,-0.241,0.016,0.161,-1.595,-0.223,-0.919,2.413,0.422,0.482,1.045,-0.046,1.279,1.419,-0.515,-1.12,1.192,0.572,0.494,1.189,2.155,-2.625,1.071,-0.102,-0.613,-0.74,-1.674,0.249,-1.641,0.439,-1.702,-0.949,-0.298,0.158,0.314,1.189,0.602,1.597,2.993,0.655,0.181,0.881,-0.147,-0.002,-0.187,0.809,-0.3,-1.03,0.123,0.099,0.764,-0.558,0.269,0.491,-0.729,0.015,-0.8,1.676,0.162,-1.947,-0.503,1.359,0.037,-0.896,0.865,-0.658,1.388,0.288,-0.064,-0.148,0.707,1.33,0.181
-0.816,0.224,Djibouti,2.075,0.474,62.3,6.3,4.1,3216.0,0.493,0.352,-1.096,0.003,0.514,-0.349,-2.53,0.785,0.839,0.547,0.145,-0.424,1.042,-2.488,1.53,-0.394,0.95,-0.705,0.291,1.849,-0.315,2.549,-2.074,-0.842,-0.057,0.865,-0.109,0.399,0.012,-0.098,-0.81,-0.907,0.769,0.033,-0.316,0.667,1.04,0.645,1.746,0.257,-0.352,0.541,-0.199,-0.177,1.391,1.232,0.002,0.227,0.445,-0.522,-0.392,0.613,-1.511,0.33,-0.524,0.336,0.017,-0.194,0.347,-0.089,0.875,-1.366,1.814,-0.486,-2.163,1.041,-0.633,1.675,0.923,1.71,0.375,1.888,1.002
-0.077,0.013,Gambia,0.871,0.451,60.5,8.9,3.3,1541.0,0.185,-1.252,-1.44,0.437,-0.533,-0.019,-0.286,-0.019,-0.617,0.549,0.024,-0.57,0.584,1.277,0.665,0.179,0.243,-1.538,-1.996,0.843,-0.941,0.531,-0.022,0.751,1.184,0.151,0.034,2.492,-1.197,-1.804,0.188,-2.35,-0.527,-0.082,0.314,-0.028,-1.019,-0.655,0.723,-1.324,2.148,0.619,0.185,0.249,-0.212,-1.526,-1.375,-1.719,0.434,-0.567,-1.883,-0.421,-0.688,-0.062,-1.366,-0.375,-0.365,0.408,-0.337,1.112,-0.308,1.509,-1.17,1.738,0.921,0.347,1.406,-0.038,0.451,1.163,-1.281,0.331,0.0
0.341,0.098,Ethiopia,-0.326,0.449,64.6,8.4,2.6,1523.0,-0.858,1.444,1.595,1.191,-1.17,-0.303,1.101,-0.263,-0.558,-0.255,-0.351,0.33,-0.13,0.338,-0.925,1.229,-1.533,-0.145,-1.121,1.163,0.246,0.149,1.122,0.654,0.342,0.298,0.161,-0.275,-0.266,0.331,-0.787,1.673,-0.005,0.991,0.439,1.364,-0.228,-0.511,-0.753,-0.436,-0.094,-0.376,0.333,-0.391,0.033,-0.597,-0.463,1.047,-0.753,0.811,0.492,1.272,-0.677,0.163,-0.785,-0.48,-1.104,-0.861,0.496,-0.552,-1.793,0.382,-1.573,-0.975,0.706,0.406,0.442,0.757,-0.416,-0.153,-0.854,0.507,-1.738
0.277,-0.773,Mali,1.201,0.441,58.5,8.4,2.3,2218.0,0.7,-0.082,-0.847,0.95,-2.872,0.8,1.958,0.022,-1.1,-0.125,1.563,-1.517,0.58,-1.207,-1.598,0.603,-0.196,-0.446,0.929,-0.58,-0.802,1.182,-0.187,0.972,-0.06,-0.783,1.362,-0.318,1.37,0.365,0.203,-0.864,0.399,0.747,0.833,0.663,-0.94,0.08,-0.114,0.878,1.163,-0.656,0.56,-0.429,0.021,0.82,0.388,0.047,-1.123,-0.654,-1.131,0.588,-0.374,-0.597,1.949,-0.593,-0.958,-0.356,1.483,-1.507,-0.048,0.161,-1.12,-1.341,0.256,-1.267,-1.789,2.052,-0.133,0.716,1.138,-2.133,-0.358
0.827,0.025,Congo (Democratic Republic of the),-0.408,0.436,59.1,9.8,6.1,680.0,-0.576,1.117,-0.991,-1.485,-0.028,-1.616,-1.23,0.547,0.44,0.328,-0.818,0.751,-0.707,-1.075,-0.327,-0.851,0.302,0.113,-0.132,-1.156,1.482,2.344,0.729,-0.013,-0.602,0.707,-0.236,0.117,1.199,-0.68,0.682,-0.127,0.785,0.298,1.283,-0.823,-0.386,0.321,-0.543,0.352,-0.401,1.269,0.238,-1.705,-0.935,-0.468,-1.277,-0.521,2.503,0.915,-0.962,-0.706,-0.927,0.617,0.736,-0.023,-0.991,-1.525,0.705,0.146,-1.537,1.615,1.189,1.528,-1.73,1.167,-0.748,1.307,-0.319,-0.393,0.309,2.1,-0.2
0.013,0.498,Liberia,-2.038,0.426,61.2,9.9,4.4,683.0,0.122,0.343,-2.153,-2.554,1.772,-1.054,0.497,-1.181,0.779,0.086,1.532,-0.416,0.856,1.676,-0.213,2.485,0.176,-0.363,-0.524,0.85,-0.283,0.871,0.351,-0.6,-0.633,2.085,-0.12,1.072,-0.032,-1.284,0.963,-0.91,-1.778,0.45,0.078,-1.039,1.015,-0.988,1.264,0.569,0.71,-0.497,-1.211,-0.248,0.078,-0.798,1.157,-0.834,-0.484,1.223,0.0,0.032,-0.534,-1.307,0.926,-2.383,-0.287,-0.195,0.81,-0.605,2.184,1.345,1.756,1.197,-0.777,-2.82,-1.785,1.153,-0.915,0.034,-0.564,-0.575,0.743
1.454,1.451,Guinea-Bissau,-1.008,0.424,55.5,9.2,2.9,1369.0,2.56,0.457,-0.639,0.934,1.661,-1.068,-0.465,1.114,0.458,-2.219,0.5,-1.13,1.649,-0.946,0.496,0.265,-1.844,-2.007,-1.359,0.418,-0.566,0.949,0.342,-1.559,-0.851,-1.008,-1.103,-1.507,-0.087,1.476,-1.226,0.695,0.715,-0.104,-1.308,0.818,0.108,0.723,0.263,0.383,0.928,0.294,-0.938,-0.48,1.397,1.019,1.27,-0.235,0.699,-1.669,-0.095,-0.894,-1.514,0.186,1.177,-1.101,1.952,-0.305,0.294,0.63,-0.966,0.651,-0.782,0.432,-1.167,0.834,1.163,-0.307,-0.888,-0.361,-0.858,-0.933,-2.07
-0.265,0.959,Sierra Leone,-1.871,0.42,51.3,9.5,3.3,1529.0,-0.096,0.57,-1.323,-1.367,-0.457,0.95,-0.106,0.715,1.674,-0.23,-1.399,-0.45,1.071,-1.153,-0.535,1.275,-0.89,-0.388,-1.08,0.107,-0.471,0.131,-0.271,0.819,-0.541,-0.34,0.821,-1.966,1.88,0.491,2.197,-0.376,-0.234,1.775,-0.345,0.396,2.607,0.086,-0.784,1.626,0.208,0.163,-0.546,-0.516,0.445,-1.29,-1.245,0.688,-1.608,1.133,-1.412,-0.183,0.549,0.562,1.834,-0.627,0.078,0.299,-1.503,-0.885,-0.162,0.473,-0.461,-0.046,-2.015,0.934,-0.025,0.23,1.028,0.766,-0.515,-0.255,0.041
2.72,2.153,Eritrea,-0.352,0.421,64.2,5.0,3.9,1490.0,1.149,0.448,1.642,-0.225,-0.602,1.711,2.644,0.718,-0.006,-0.851,0.368,1.257,-0.73,1.137,0.511,-0.152,-0.064,-0.306,-2.022,0.387,0.718,-0.142,-1.217,0.424,0.756,0.232,0.184,-0.587,0.521,-0.229,0.767,-1.305,0.707,-1.479,0.044,0.17,0.193,-1.716,-0.471,0.236,-2.354,1.462,-0.282,0.417,0.031,-0.302,1.358,0.548,-0.28,2.06,0.165,-0.555,-0.083,-0.199,-1.771,1.208,1.183,-0.624,-1.045,-0.773,0.258,0.616,-1.169,-0.439,-0.003,-0.432,-2.228,-1.318,-1.828,1.433,-0.444,1.512,0.514
0.626,-0.767,South Sudan,0.018,0.418,56.1,4.9,4.8,1882.0,-0.703,0.643,1.01,-1.17,0.469,-0.104,-1.503,0.438,0.669,0.175,-2.1,-0.535,0.361,0.339,1.935,0.533,0.536,0.634,-0.101,0.323,-0.158,-0.476,-1.122,-0.966,-0.222,0.786,-0.42,-1.634,-0.328,-1.137,-0.002,0.442,0.777,0.14,-1.836,-0.846,0.06,-0.929,1.121,-0.386,0.018,0.971,1.051,0.659,-0.162,0.329,-0.144,-0.706,-0.127,0.252,0.966,1.175,-1.705,0.371,-1.23,-0.814,0.507,0.083,0.455,-2.021,-0.289,-0.4,-1.812,0.282,-0.798,1.273,0.376,0.499,1.617,0.799,-0.846,2.208,-0.661
-0.857,0.872,Mozambique,1.676,0.418,55.5,9.1,3.5,1098.0,-0.035,1.329,-0.688,-1.802,-0.998,-0.169,0.254,0.02,-1.092,2.985,0.626,0.358,-1.293,-0.938,0.816,0.839,-2.196,-0.698,-0.598,1.284,-0.642,-0.826,0.709,-0.539,-1.35,-0.56,-1.905,-0.425,-1.426,-0.822,1.09,-1.434,1.608,0.065,1.389,0.608,0.106,-0.504,1.6,-0.916,1.23,-1.295,-1.163,0.232,0.331,-0.574,0.419,-0.846,0.473,0.599,-1.128,2.116,-0.835,-0.991,-0.804,0.18,1.114,-0.333,-0.011,0.17,-0.29,-0.055,0.718,1.58,2.625,-0.063,-0.537,0.274,-0.343,0.922,-1.742,0.125,0.075
